	43 30		25.95  41.55  116  0.022
	43 31		36.4   42.87  489  0.35 
	43 32		26.59  20.73  340  0.761
	43 33		23.11  23.3   119  0.206
	43 34		12.79  16.11  132  0.284
	43 35		37.15  41.82  266  0.245
	43 36		25.34  16.73  486  0.721
	43 37		48.89  49.25  210  0.661
	43 38		33.63  18.72  354  0.935
	43 39		33.83  33.04  247  0.533
	43 40		25.76  21.24  341  0.166
	43 41		31.35  27.3   377  0.808
	43 42		15.24  21.05  301  0.801
	43 44		23.63  27.97  243  0.611
	43 45		25.53  46.72  271  0.646
	43 46		14.95  31.24  222  0.665
	43 47		29.76  10.8   286  0.427
	43 48		43.28  33.49  223  0.485
	43 49		49.98  28.48  213  0.967
	43 50		18.68  35.12  205  0.107
	44 0		18.77  47.06  192  0.585
	44 1		33.39  19.12  199  0.71 
	44 2		34.39  48.97  187  0.927
	44 3		16.88  40.41  201  0.818
	44 4		7.75   11.6   414  0.095
	44 5		19.94  49.09  103  0.156
	44 6		8.53   25.76  359  0.498
	44 7		49.05  15.52  177  0.161
	44 8		42.43  39.98  177  0.317
	44 9		26.99  44.39  391  0.95 
	44 10		45.42  37.66  180  0.192
	44 11		14.62  39.37  377  0.188
	44 12		12.47  26.96  281  0.408
	44 13		19.34  14.99  265  0.159
	44 14		48.5   24.46  354  0.229
	44 15		23.51  42.84  486  0.873
	44 16		29.89  46.35  218  0.985
	44 17		7.37   39.9   373  0.362
	44 18		36.01  22.55  168  0.558
	44 19		24.71  48.57  210  0.733
	44 20		13.31  28.16  428  0.025
	44 21		49.12  38.11  289  0.353
	44 22		11.18  22.47  245  0.716
	44 23		20.11  33.58  246  0.548
	44 24		5.54   25.29  136  0.989
	44 25		22.93  10.95  291  0.521
	44 26		47.77  45.52  281  0.372
	44 27		45.9   11.03  476  0.448
	44 28		43.55  28.79  408  0.425
	44 29		7.0    38.75  259  0.697
	44 30		36.82  33.12  211  0.068
	44 31		45.49  36.78  239  0.79 
	44 32		16.51  32.18  314  0.242
	44 33		27.4   49.92  290  0.805
	44 34		34.84  30.26  458  0.787
	44 35		22.43  32.7   481  0.258
	44 36		16.86  26.66  303  0.237
	44 37		48.07  48.55  190  0.802
	44 38		27.91  26.78  403  0.736
	44 39		39.82  18.81  214  0.658
	44 40		16.61  25.17  277  0.681
	44 41		10.06  10.82  487  0.376
	44 42		31.14  17.7   153  0.724
	44 43		16.64  39.85  277  0.307
	44 45		39.71  32.53  387  0.122
	44 46		29.05  47.74  306  0.838
	44 47		42.58  47.38  165  0.946
	44 48		27.31  14.12  414  0.73 
	44 49		11.61  29.73  368  0.047
	44 50		21.95  14.87  315  0.949
	45 0		47.11  44.95  233  0.176
	45 1		48.37  37.21  427  0.979
	45 2		42.13  27.83  410  0.59 
	45 3		14.77  19.09  319  0.759
	45 4		24.72  41.94  355  0.582
	45 5		39.54  20.96  213  0.796
	45 6		10.43  14.59  117  0.52 
	45 7		15.05  37.33  150  0.001
	45 8		23.77  24.19  289  0.44 
	45 9		9.5    47.62  162  0.818
	45 10		22.3   37.96  371  0.412
	45 11		29.69  18.34  395  0.067
	45 12		31.64  18.1   352  0.801
	45 13		21.61  47.9   426  0.416
	45 14		42.93  21.47  417  0.028
	45 15		25.71  24.08  242  0.332
	45 16		37.35  44.94  399  0.162
	45 17		24.55  14.72  182  0.903
	45 18		27.13  36.2   498  0.252
	45 19		27.58  37.54  159  0.006
	45 20		33.95  36.62  475  0.09 
	45 21		24.57  38.02  157  0.177
	45 22		39.06  47.27  384  0.327
	45 23		33.4   12.79  183  0.915
	45 24		37.23  17.39  150  0.628
	45 25		5.57   27.54  420  0.526
	45 26		10.66  24.35  270  0.363
	45 27		12.96  11.18  320  0.853
	45 28		41.39  45.69  206  0.125
	45 29		48.23  14.51  390  0.419
	45 30		42.85  28.57  189  0.472
	45 31		11.84  19.05  379  0.47 
	45 32		38.59  20.11  310  0.103
	45 33		12.0   27.78  247  0.583
	45 34		35.44  43.87  397  0.241
	45 35		48.51  25.92  380  0.316
	45 36		46.95  41.92  155  0.542
	45 37		30.85  33.29  103  0.445
	45 38		24.56  48.53  264  0.364
	45 39		30.89  33.71  417  0.446
	45 40		18.07  18.02  157  0.522
	45 41		20.36  24.41  130  0.586
	45 42		31.46  28.82  304  0.151
	45 43		25.03  44.53  304  0.586
	45 44		12.28  10.24  186  0.053
	45 46		22.72  41.97  161  0.477
	45 47		31.79  32.83  239  0.129
	45 48		6.57   33.23  436  0.952
	45 49		46.8   21.02  252  0.84 
	45 50		40.64  30.07  329  0.914
	46 0		35.05  12.24  278  0.909
	46 1		29.02  16.52  141  0.488
	46 2		42.37  13.1   266  0.256
	46 3		39.65  44.76  390  0.254
	46 4		32.4   25.88  178  0.391
	46 5		12.04  44.23  422  0.856
	46 6		42.9   10.65  224  0.567
	46 7		44.4   46.38  295  0.577
	46 8		45.55  43.42  366  0.354
	46 9		23.88  29.88  260  0.144
	46 10		9.17   49.82  500  0.662
	46 11		10.75  40.59  352  0.339
	46 12		24.61  14.17  427  0.947
	46 13		18.39  27.68  107  0.979
	46 14		8.39   18.1   118  0.36 
	46 15		21.19  37.04  337  0.417
	46 16		45.05  22.48  279  0.002
	46 17		10.44  46.32  311  0.47 
	46 18		48.26  19.27  339  0.61 
	46 19		15.69  37.77  484  0.62 
	46 20		30.99  22.19  151  0.497
	46 21		37.25  38.28  271  0.146
	46 22		29.48  35.01  295  0.46 
	46 23		25.49  10.16  382  0.557
	46 24		26.51  17.02  255  0.051
	46 25		25.16  37.0   304  0.821
	46 26		41.83  32.83  335  0.981
	46 27		6.89   41.81  445  0.758
	46 28		44.57  43.96  466  0.775
	46 29		13.38  19.06  104  0.959
	46 30		27.93  40.16  187  0.541
	46 31		31.52  25.87  105  0.338
	46 32		37.61  28.9   463  0.861
	46 33		45.5   21.62  306  0.2  
	46 34		49.14  39.34  426  0.72 
	46 35		37.71  42.08  394  0.149
	46 36		45.02  34.43  298  0.659
	46 37		43.33  48.95  219  0.514
	46 38		5.76   39.94  200  0.017
	46 39		35.22  29.12  137  0.035
	46 40		27.54  33.36  431  0.962
	46 41		7.89   19.52  191  0.078
	46 42		39.97  34.45  262  0.344
	46 43		13.3   25.79  360  0.813
	46 44		31.1   44.68  179  0.393
	46 45		26.54  13.53  447  0.157
	46 47		15.58  25.2   173  0.911
	46 48		43.41  34.66  460  0.629
	46 49		19.06  42.41  489  0.308
	46 50		12.41  45.63  388  0.828
	47 0		29.21  14.85  413  0.624
	47 1		13.16  40.87  215  0.209
	47 2		25.15  23.48  405  0.716
	47 3		27.12  49.28  455  0.44 
	47 4		36.51  41.59  241  0.974
	47 5		8.23   25.6   447  0.298
	47 6		29.07  21.49  249  0.937
	47 7		24.19  43.46  341  0.247
	47 8		23.25  23.82  202  0.078
	47 9		46.8   34.9   160  0.208
	47 10		41.59  36.45  499  0.206
	47 11		36.34  27.31  470  0.485
	47 12		13.89  40.81  108  0.236
	47 13		7.2    24.86  376  0.931
	47 14		6.15   41.81  144  0.452
	47 15		28.28  35.39  127  0.38 
	47 16		37.55  15.99  276  0.079
	47 17		15.18  48.3   128  0.315
	47 18		44.52  42.96  253  0.81 
	47 19		39.17  29.19  380  0.077
	47 20		40.05  12.85  317  0.208
	47 21		49.96  33.13  449  0.777
	47 22		25.77  32.12  139  0.172
	47 23		48.16  35.86  441  0.897
	47 24		42.31  42.13  446  0.011
	47 25		49.14  10.66  384  0.248
	47 26		38.13  46.39  382  0.242
	47 27		11.53  36.4   198  0.587
	47 28		43.99  17.74  417  0.088
	47 29		49.84  31.79  389  0.327
	47 30		9.57   10.76  128  0.556
	47 31		8.58   36.07  370  0.145
	47 32		23.13  38.99  471  0.502
	47 33		41.32  18.37  462  0.121
	47 34		46.01  18.34  417  0.958
	47 35		8.27   15.07  237  0.185
	47 36		16.09  36.06  251  0.408
	47 37		21.17  17.59  162  0.122
	47 38		36.4   34.01  451  0.944
	47 39		9.15   16.69  423  0.74 
	47 40		34.39  21.0   128  0.186
	47 41		21.97  47.15  380  0.516
	47 42		18.05  15.12  114  0.391
	47 43		40.91  36.87  407  0.085
	47 44		13.64  25.7   138  0.776
	47 45		21.7   23.04  402  0.897
	47 46		36.37  36.59  108  0.788
	47 48		14.43  39.17  496  0.776
	47 49		42.41  28.26  223  0.877
	47 50		30.28  27.56  485  0.364
	48 0		29.22  21.97  294  0.136
	48 1		45.53  18.43  320  0.539
	48 2		23.15  46.64  254  0.033
	48 3		26.68  27.37  354  0.197
	48 4		25.03  43.07  435  0.412
	48 5		28.9   12.97  325  0.543
	48 6		22.13  23.55  186  0.76 
	48 7		5.4    20.68  298  0.198
	48 8		20.44  29.13  349  0.145
	48 9		48.67  30.37  290  0.455
	48 10		44.25  16.71  238  0.674
	48 11		42.15  28.35  466  0.363
	48 12		12.59  49.95  444  0.213
	48 13		46.21  41.09  175  0.707
	48 14		48.43  38.81  232  0.416
	48 15		33.46  36.68  120  0.106
	48 16		49.17  44.75  377  0.113
	48 17		14.88  30.99  118  0.159
	48 18		14.3   18.54  175  0.037
	48 19		44.83  33.75  462  0.306
	48 20		37.2   13.65  144  0.076
	48 21		19.66  49.83  362  0.544
	48 22		43.53  48.35  248  0.889
	48 23		32.82  39.45  238  0.723
	48 24		41.58  19.12  363  0.086
	48 25		18.0   14.69  486  0.685
	48 26		21.03  12.19  157  0.512
	48 27		43.71  34.77  401  0.199
	48 28		10.61  46.12  123  0.596
	48 29		33.42  48.84  439  0.266
	48 30		11.53  48.73  184  0.502
	48 31		9.63   41.4   251  0.517
	48 32		17.08  46.37  149  0.762
	48 33		26.28  36.93  372  0.756
	48 34		26.68  23.57  421  0.888
	48 35		19.97  20.0   353  0.312
	48 36		11.44  42.72  316  0.911
	48 37		12.82  28.34  289  0.042
	48 38		34.86  14.19  363  0.509
	48 39		25.48  49.24  213  0.156
	48 40		8.63   36.06  399  0.641
	48 41		47.61  44.5   302  0.806
	48 42		35.24  11.85  240  0.34 
	48 43		48.38  42.65  372  0.273
	48 44		8.85   26.28  424  0.311
	48 45		10.35  10.17  153  0.062
	48 46		30.15  11.42  131  0.266
	48 47		8.56   11.91  240  0.975
	48 49		15.58  18.22  498  0.42 
	48 50		8.02   25.55  187  0.436
	49 0		29.36  20.6   177  0.307
	49 1		9.15   35.43  427  0.69 
	49 2		9.56   25.93  464  0.906
	49 3		25.21  17.93  132  0.087
	49 4		15.8   13.72  394  0.791
	49 5		18.87  35.63  452  0.855
	49 6		30.4   30.68  232  0.69 
	49 7		13.2   44.16  374  0.27 
	49 8		38.36  21.59  297  0.067
	49 9		49.19  28.41  378  0.631
	49 10		14.46  45.34  202  0.833
	49 11		11.31  18.8   242  0.039
	49 12		40.8   25.98  335  0.265
	49 13		44.84  44.09  188  0.089
	49 14		17.53  23.6   166  0.38 
	49 15		36.62  34.84  255  0.002
	49 16		25.99  36.14  421  0.178
	49 17		38.93  44.75  445  0.106
	49 18		9.41   30.85  309  0.48 
	49 19		14.04  12.72  102  0.078
	49 20		49.67  12.01  418  0.155
	49 21		36.58  19.63  423  0.917
	49 22		13.87  43.07  358  0.371
	49 23		17.02  34.04  100  0.694
	49 24		38.59  29.81  279  0.795
	49 25		31.79  40.81  479  0.792
	49 26		32.39  35.65  379  0.239
	49 27		17.05  39.43  350  0.342
	49 28		20.88  25.51  371  0.216
	49 29		46.9   21.92  436  0.914
	49 30		16.24  49.25  123  0.559
	49 31		29.09  23.94  450  0.744
	49 32		9.17   27.21  341  0.022
	49 33		9.47   20.18  496  0.15 
	49 34		16.97  46.96  485  0.755
	49 35		44.46  44.36  451  0.066
	49 36		9.8    32.05  422  0.704
	49 37		29.76  44.51  134  0.439
	49 38		9.05   48.57  322  0.527
	49 39		18.54  23.43  422  0.56 
	49 40		40.16  43.36  477  0.961
	49 41		17.71  48.85  222  0.775
	49 42		47.03  39.2   361  0.06 
	49 43		30.94  19.44  418  0.88 
	49 44		48.02  43.16  299  0.604
	49 45		19.68  31.89  493  0.582
	49 46		13.4   31.37  385  0.616
	49 47		15.32  21.5   428  0.685
	49 48		36.68  28.61  325  0.824
	49 50		23.73  23.93  147  0.12 
	50 0		16.44  33.03  280  0.089
	50 1		10.36  30.73  197  0.193
	50 2		23.33  20.66  455  0.523
	50 3		19.55  31.4   403  0.516
	50 4		36.73  19.85  486  0.413
	50 5		35.24  17.11  156  0.742
	50 6		23.14  11.59  292  0.339
	50 7		25.83  17.1   214  0.608
	50 8		47.47  38.19  333  0.495
	50 9		42.9   31.03  173  0.925
	50 10		44.68  18.77  404  0.589
	50 11		48.44  15.64  363  0.206
	50 12		16.43  43.85  185  0.562
	50 13		34.82  19.3   357  0.64 
	50 14		26.1   29.49  361  0.559
	50 15		44.89  27.12  172  0.564
	50 16		28.95  22.44  369  0.572
	50 17		32.53  13.85  451  0.432
	50 18		7.76   34.5   473  0.043
	50 19		35.49  48.32  118  0.848
	50 20		16.07  13.4   450  0.268
	50 21		13.69  36.95  345  0.919
	50 22		19.85  24.02  364  0.337
	50 23		13.96  34.47  389  0.357
	50 24		30.88  26.06  497  0.059
	50 25		25.53  11.78  344  0.705
	50 26		32.08  36.61  167  0.314
	50 27		27.92  44.33  349  0.53 
	50 28		9.79   32.67  115  0.989
	50 29		30.95  27.7   183  0.834
	50 30		29.05  16.64  319  0.16 
	50 31		32.23  48.06  410  0.011
	50 32		16.18  17.47  163  0.037
	50 33		39.87  38.59  432  0.624
	50 34		47.38  26.53  211  0.927
	50 35		39.51  42.86  280  0.892
	50 36		25.68  27.22  319  0.842
	50 37		6.12   43.99  381  0.625
	50 38		7.87   21.65  146  0.838
	50 39		17.46  22.19  303  0.838
	50 40		23.77  38.14  295  0.839
	50 41		20.26  46.17  128  0.661
	50 42		49.53  12.69  156  0.66 
	50 43		31.91  46.04  438  0.688
	50 44		6.24   15.43  256  0.638
	50 45		21.43  45.8   316  0.986
	50 46		44.03  49.63  158  0.078
	50 47		32.69  20.24  481  0.932
	50 48		34.62  23.44  452  0.095
	50 49		20.13  45.76  271  0.528;

param Q :=
	1	153
	2	447
	3	185
	4	144
	5	351
	6	264
	7	269
	8	226
	9	155
	10	204
	11	451
	12	240
	13	390
	14	340
	15	122
	16	327
	17	259
	18	477
	19	496
	20	112;

param TTAR :=
	1	0.38
	2	0.45
	3	0.97
	4	0.38
	5	0.47
	6	0.86
	7	0.61
	8	0.54
	9	0.11
	10	0.91
	11	0.07
	12	0.45
	13	0.66
	14	0.4
	15	0.26
	16	0.94
	17	0.9
	18	0.82
	19	0.95
	20	0.66;

param f :=
	1	34
	2	48
	3	42
	4	27
	5	36
	6	49
	7	42
	8	10
	9	39
	10	47
	11	16
	12	18
	13	43
	14	35
	15	42
	16	25
	17	46
	18	14
	19	19
	20	16;

